bill_id,date,chamber,sequence,action
1863554,2024-03-14,House,1,"Referred to GAME AND FISHERIES"
1863554,2024-05-22,House,2,"Reported as committed"
1863554,2024-05-22,House,3,"Motion to Object to Committee Report"
1863554,2024-05-22,House,4,"Validity of Committee Report Sustained (102-100)"
1863554,2024-05-22,House,5,"First consideration"
1863554,2024-05-22,House,6,"Laid on the table"
1863554,2024-06-12,House,7,"Removed from table"
1863554,2024-06-24,House,8,"Second consideration, with amendments"
1863554,2024-06-24,House,9,"Re-committed to APPROPRIATIONS"
1863554,2024-06-27,House,10,"Re-reported as committed"
1863554,2024-06-27,House,11,"Third consideration and final passage (132-70)"
1863554,2024-06-27,Senate,12,"In the Senate"
1863554,2024-06-30,Senate,13,"Referred to GAME AND FISHERIES"
1863591,2024-03-14,House,1,"Referred to ENVIRONMENTAL RESOURCES AND ENERGY"
1863634,2024-03-14,House,1,"Referred to EDUCATION"
1863687,2024-03-14,House,1,"Referred to EDUCATION"
1863739,2024-03-14,House,1,"Referred to PROFESSIONAL LICENSURE"
1864086,2024-03-14,House,1,"Referred to EDUCATION"
1864093,2024-03-14,House,1,"Referred to FINANCE"
1864093,2024-03-20,House,2,"Reported as committed"
1864093,2024-03-20,House,3,"First consideration"
1864093,2024-03-20,House,4,"Laid on the table"
1864093,2024-04-09,House,5,"Removed from table"
1864093,2024-04-10,House,6,"Second consideration"
1864093,2024-04-10,House,7,"Re-committed to APPROPRIATIONS"
1864093,2024-04-15,House,8,"Re-reported as committed"
1864093,2024-04-15,House,9,"Third consideration and final passage (198-3)"
1864093,2024-04-15,Senate,10,"In the Senate"
1864093,2024-04-22,Senate,11,"Referred to FINANCE"
1864141,2024-03-14,House,1,"Referred to TRANSPORTATION"
1864193,2024-03-14,House,1,"Referred to AGRICULTURE AND RURAL AFFAIRS"
1864245,2024-03-14,House,1,"Referred to LABOR AND INDUSTRY"
1864294,2024-03-14,House,1,"Referred to AGRICULTURE AND RURAL AFFAIRS"
1864444,2024-03-18,House,1,"Referred to FINANCE"
1864555,2024-03-15,Senate,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1864555,2024-03-18,Senate,2,"Reported as committed"
1864555,2024-03-19,Senate,3,"Adopted (27-22)"
1864555,2024-03-21,Senate,4,"Transmitted as directed"
1864566,2024-03-18,House,1,"Referred to EDUCATION"
1864573,2024-03-18,House,1,"Referred to CONSUMER PROTECTION, TECHNOLOGY AND UTILITIES"
1864579,2024-03-18,House,1,"Referred to FINANCE"
1864582,2024-03-18,House,1,"Referred to LABOR AND INDUSTRY"
1864586,2024-03-18,House,1,"Referred to FINANCE"
1864589,2024-03-18,House,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1864593,2024-03-18,House,1,"Referred to HEALTH"
1864593,2024-03-27,House,2,"Reported as committed"
1864593,2024-05-08,House,3,"Adopted (199-1)"
1864598,2024-03-18,House,1,"Referred to PROFESSIONAL LICENSURE"
1864599,2024-03-18,House,1,"Referred to HUMAN SERVICES"
1864636,2024-03-18,House,1,"Referred to HEALTH"
1864672,2024-03-18,House,1,"Referred to HEALTH"
1864708,2024-03-15,Senate,1,"Referred to JUDICIARY"
1864708,2024-03-18,Senate,2,"Reported as committed"
1864708,2024-03-18,Senate,3,"First consideration"
1864708,2024-03-19,Senate,4,"Second consideration, with amendments (36-13)"
1864708,2024-04-09,Senate,5,"Third consideration and final passage (34-16)"
1864708,2024-04-09,House,6,"In the House"
1864708,2024-04-10,House,7,"Referred to JUDICIARY"
1864764,2024-03-19,House,1,"Referred to COMMERCE"
1864764,2024-05-21,House,2,"Reported as amended"
1864764,2024-05-21,House,3,"First consideration"
1864764,2024-05-21,House,4,"Laid on the table"
1864764,2024-06-25,House,5,"Removed from table"
1864764,2024-06-27,House,6,"Second consideration, with amendments"
1864764,2024-06-27,House,7,"Re-committed to APPROPRIATIONS"
1864764,2024-06-27,House,8,"Re-reported as committed"
1864764,2024-06-28,House,9,"Third consideration and final passage (130-72)"
1864764,2024-06-28,Senate,10,"In the Senate"
1864764,2024-06-30,Senate,11,"Referred to COMMUNITY, ECONOMIC AND RECREATIONAL DEVELOPMENT"
1864764,2024-07-10,Senate,12,"Reported as committed"
1864764,2024-07-10,Senate,13,"First consideration"
1864764,2024-07-11,Senate,14,"Re-referred to APPROPRIATIONS *Opening Vote* (49-0)"
1864764,2024-10-07,Senate,15,"Re-reported as committed"
1864764,2024-10-07,Senate,16,"Second consideration"
1864764,2024-10-07,Senate,17,"Re-referred to RULES AND EXECUTIVE NOMINATIONS"
1864764,2024-10-08,Senate,18,"Re-reported as amended"
1864764,2024-10-09,Senate,19,"Third consideration and final passage (48-1)"
1864764,2024-10-09,House,20,"In the House"
1864764,2024-10-09,House,21,"Referred to RULES"
1864764,2024-10-21,House,22,"Re-reported on concurrence, as committed"
1864764,2024-10-21,House,23,"House concurred in Senate amendments (138-64)"
1864764,2024-10-22,House,24,"Signed in House"
1864764,2024-10-22,House,25,"Signed in Senate"
1864764,2024-10-23,House,26,"Presented to the Governor"
1864771,2024-03-19,House,1,"Referred to LIQUOR CONTROL"
1864780,2024-03-18,House,1,"Referred to STATE GOVERNMENT"
1864780,2024-03-19,House,2,"Reported as committed"
1864780,2024-03-26,House,3,"Adopted (103-98)"
1864795,2024-03-19,House,1,"Referred to FINANCE"
1864931,2024-03-19,House,1,"Referred to JUDICIARY"
1865056,2024-03-19,House,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1865116,2024-04-10,House,1,"Referred to APPROPRIATIONS"
1865116,2024-04-15,House,2,"Reported as committed"
1865116,2024-04-17,House,3,"Adopted (105-95)"
1865168,2024-03-19,House,1,"Referred to AGRICULTURE AND RURAL AFFAIRS"
1865260,2024-03-19,House,1,"Referred to JUDICIARY"
1865260,2024-04-29,House,2,"Reported as committed"
1865260,2024-04-29,House,3,"First consideration"
1865260,2024-04-29,House,4,"Laid on the table"
1865303,2024-03-19,House,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1865303,2024-03-20,House,2,"Reported as committed"
1865303,2024-03-25,House,3,"Adopted (201-0)"
1865547,2024-03-20,House,1,"Referred to COMMERCE"
1865626,2024-03-20,House,1,"Referred to TOURISM AND ECONOMIC AND RECREATIONAL DEVELOPMENT"
1865626,2024-04-29,House,2,"Reported as committed"
1865626,2024-05-22,House,3,"Adopted (200-2)"
1865836,2024-03-20,House,1,"Referred to JUDICIARY"
1866210,2024-03-25,House,1,"Referred to CONSUMER PROTECTION, TECHNOLOGY AND UTILITIES"
1866210,2024-04-09,House,2,"Reported with request to re-refer to JUDICIARY"
1866210,2024-04-09,House,3,"Re-referred to JUDICIARY"
1866233,2024-03-25,House,1,"Referred to STATE GOVERNMENT"
1866256,2024-03-25,House,1,"Referred to HEALTH"
1866256,2024-03-27,House,2,"Reported as committed"
1866256,2024-04-17,House,3,"Adopted (199-1)"
1866325,2024-03-25,House,1,"Referred to CHILDREN AND YOUTH"
1866388,2024-03-25,House,1,"Referred to LIQUOR CONTROL"
1866388,2024-04-16,House,2,"Reported as amended"
1866388,2024-04-16,House,3,"First consideration"
1866388,2024-04-16,House,4,"Laid on the table"
1866388,2024-04-29,House,5,"Removed from table"
1866388,2024-04-30,House,6,"Second consideration, with amendments"
1866388,2024-04-30,House,7,"Re-committed to APPROPRIATIONS"
1866388,2024-05-01,House,8,"Re-reported as committed"
1866388,2024-05-01,House,9,"Third consideration and final passage (200-1)"
1866388,2024-05-01,Senate,10,"In the Senate"
1866388,2024-05-17,Senate,11,"Referred to LAW AND JUSTICE"
1866440,2024-03-25,House,1,"Referred to HEALTH"
1866451,2024-03-25,House,1,"Referred to EDUCATION"
1866481,2024-03-25,House,1,"Referred to EDUCATION"
1866676,2024-03-25,House,1,"Referred to FINANCE"
1866680,2024-03-22,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1866683,2024-03-22,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1866687,2024-03-25,House,1,"Referred to EDUCATION"
1866691,2024-03-25,House,1,"Referred to LABOR AND INDUSTRY"
1866691,2024-04-17,House,2,"Reported as amended"
1866691,2024-04-17,House,3,"First consideration"
1866691,2024-04-17,House,4,"Laid on the table"
1866691,2024-06-11,House,5,"Removed from table"
1866691,2024-06-12,House,6,"Second consideration"
1866691,2024-06-12,House,7,"Re-committed to APPROPRIATIONS"
1866691,2024-06-24,House,8,"Re-reported as committed"
1866691,2024-06-24,House,9,"Third consideration and final passage (125-77)"
1866691,2024-06-24,Senate,10,"In the Senate"
1866691,2024-07-12,Senate,11,"Referred to LABOR AND INDUSTRY"
1866691,2024-10-01,Senate,12,"Reported as amended"
1866691,2024-10-01,Senate,13,"First consideration"
1866696,2024-03-22,Senate,1,"Referred to JUDICIARY"
1866699,2024-03-25,House,1,"Referred to CONSUMER PROTECTION, TECHNOLOGY AND UTILITIES"
1866699,2024-04-09,House,2,"Reported with request to re-refer to HOUSING AND COMMUNITY DEVELOPMENT"
1866699,2024-04-09,House,3,"Re-referred to HOUSING AND COMMUNITY DEVELOPMENT"
1866704,2024-03-25,House,1,"Referred to HOUSING AND COMMUNITY DEVELOPMENT"
1866706,2024-03-22,Senate,1,"Referred to FINANCE"
1866711,2024-03-22,Senate,1,"Referred to BANKING AND INSURANCE"
1866711,2024-05-07,Senate,2,"Reported as committed"
1866711,2024-05-07,Senate,3,"First consideration"
1866711,2024-05-08,Senate,4,"Second consideration"
1866711,2024-05-08,Senate,5,"Re-referred to APPROPRIATIONS"
1866711,2024-06-03,Senate,6,"Re-reported as committed"
1866711,2024-06-05,Senate,7,"Third consideration and final passage (50-0)"
1866711,2024-06-05,House,8,"In the House"
1866711,2024-06-07,House,9,"Referred to COMMERCE"
1866711,2024-06-12,House,10,"Reported as committed"
1866711,2024-06-12,House,11,"First consideration"
1866711,2024-06-12,House,12,"Laid on the table"
1866711,2024-06-24,House,13,"Removed from table"
1866711,2024-06-25,House,14,"Second consideration"
1866711,2024-06-26,House,15,"Re-referred to APPROPRIATIONS"
1866711,2024-06-26,House,16,"Re-reported as committed"
1866711,2024-06-26,House,17,"Third consideration and final passage (202-0)"
1866711,2024-06-27,House,18,"Signed in Senate"
1866711,2024-06-27,House,19,"Signed in House"
1866711,2024-06-28,House,20,"Presented to the Governor"
1866711,2024-07-01,House,21,"Approved by the Governor"
1866711,2024-07-01,House,22,"Act No. 41 of 2024"
1866716,2024-03-22,Senate,1,"Referred to STATE GOVERNMENT"
1866720,2024-03-25,House,1,"Referred to LOCAL GOVERNMENT"
1866720,2024-05-22,House,2,"Reported as amended"
1866720,2024-05-22,House,3,"First consideration"
1866720,2024-05-22,House,4,"Laid on the table"
1866855,2024-03-25,House,1,"Referred to EDUCATION"
1867046,2024-03-26,House,1,"Referred to INSURANCE"
1867055,2024-03-26,House,1,"Referred to TOURISM AND ECONOMIC AND RECREATIONAL DEVELOPMENT"
1867055,2024-04-29,House,2,"Reported as committed"
1867055,2024-05-06,House,3,"Adopted (132-69)"
1867063,2024-03-26,House,1,"Referred to CHILDREN AND YOUTH"
1867063,2024-05-06,House,2,"Reported with request to re-refer to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1867063,2024-05-06,House,3,"Re-referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1867073,2024-03-25,House,1,"Referred to JUDICIARY"
1867082,2024-03-25,House,1,"Referred to EDUCATION"
1867090,2024-03-25,House,1,"Referred to JUDICIARY"
1867096,2024-03-25,House,1,"Referred to JUDICIARY"
1867103,2024-03-25,House,1,"Referred to JUDICIARY"
1867103,2024-09-30,House,2,"Reported as amended"
1867103,2024-09-30,House,3,"First consideration"
1867103,2024-09-30,House,4,"Laid on the table"
1867103,2024-09-30,House,5,"Removed from table"
1867119,2024-03-25,Senate,1,"Referred to APPROPRIATIONS"
1867119,2024-05-07,Senate,2,"Reported as committed"
1867119,2024-05-07,Senate,3,"First consideration"
1867119,2024-05-08,Senate,4,"Second consideration"
1867119,2024-05-08,Senate,5,"Re-committed to APPROPRIATIONS"
1867119,2024-06-24,Senate,6,"Re-reported as amended"
1867119,2024-06-25,Senate,7,"Third consideration and final passage (49-1)"
1867119,2024-06-25,House,8,"In the House"
1867119,2024-06-26,House,9,"Referred to APPROPRIATIONS"
1867119,2024-06-26,House,10,"Reported as committed"
1867119,2024-06-26,House,11,"First consideration"
1867119,2024-06-26,House,12,"Laid on the table"
1867119,2024-06-26,House,13,"Removed from table"
1867119,2024-06-27,House,14,"Second consideration"
1867119,2024-06-27,House,15,"Re-committed to APPROPRIATIONS"
1867119,2024-07-09,House,16,"Re-reported as committed"
1867119,2024-07-09,House,17,"Third consideration and final passage (193-9)"
1867119,2024-07-09,House,18,"Signed in Senate"
1867119,2024-07-10,House,19,"Signed in House"
1867119,2024-07-10,House,20,"Presented to the Governor"
1867119,2024-07-10,House,21,"Approved by the Governor"
1867119,2024-07-10,House,22,"Act No. 6A of 2024"
1867127,2024-03-25,Senate,1,"Referred to APPROPRIATIONS"
1867127,2024-05-07,Senate,2,"Reported as committed"
1867127,2024-05-07,Senate,3,"First consideration"
1867127,2024-05-08,Senate,4,"Second consideration"
1867127,2024-05-08,Senate,5,"Re-committed to APPROPRIATIONS"
1867127,2024-06-24,Senate,6,"Re-reported as amended"
1867127,2024-06-25,Senate,7,"Third consideration and final passage (50-0)"
1867127,2024-06-25,House,8,"In the House"
1867127,2024-06-26,House,9,"Referred to APPROPRIATIONS"
1867127,2024-06-26,House,10,"Reported as committed"
1867127,2024-06-26,House,11,"First consideration"
1867127,2024-06-26,House,12,"Laid on the table"
1867127,2024-06-26,House,13,"Removed from table"
1867127,2024-06-27,House,14,"Second consideration"
1867127,2024-06-27,House,15,"Re-committed to APPROPRIATIONS"
1867127,2024-07-09,House,16,"Re-reported as committed"
1867127,2024-07-09,House,17,"Third consideration and final passage (175-27)"
1867127,2024-07-09,House,18,"Signed in Senate"
1867127,2024-07-10,House,19,"Signed in House"
1867127,2024-07-10,House,20,"Presented to the Governor"
1867127,2024-07-10,House,21,"Approved by the Governor"
1867127,2024-07-10,House,22,"Act No. 8A of 2024"
1867137,2024-03-25,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1867137,2024-05-06,Senate,2,"Reported as committed"
1867137,2024-05-07,Senate,3,"Adopted (48-2)"
1867150,2024-03-25,Senate,1,"Referred to APPROPRIATIONS"
1867150,2024-05-07,Senate,2,"Reported as committed"
1867150,2024-05-07,Senate,3,"First consideration"
1867150,2024-05-08,Senate,4,"Second consideration"
1867150,2024-05-08,Senate,5,"Re-committed to APPROPRIATIONS"
1867150,2024-06-24,Senate,6,"Re-reported as committed"
1867150,2024-06-25,Senate,7,"Third consideration and final passage (49-1)"
1867150,2024-06-25,House,8,"In the House"
1867150,2024-06-26,House,9,"Referred to APPROPRIATIONS"
1867150,2024-06-26,House,10,"Reported as committed"
1867150,2024-06-26,House,11,"First consideration"
1867150,2024-06-26,House,12,"Laid on the table"
1867150,2024-06-26,House,13,"Removed from table"
1867150,2024-06-27,House,14,"Second consideration (202-0)"
1867150,2024-06-27,House,15,"Re-committed to APPROPRIATIONS"
1867150,2024-07-11,House,16,"Amended in House Committee on APPROPRIATIONS"
1867150,2024-07-11,House,17,"Re-reported as amended"
1867150,2024-07-11,House,18,"Third consideration and final passage (122-80)"
1867150,2024-07-11,Senate,19,"In the Senate"
1867150,2024-07-11,Senate,20,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1867150,2024-07-11,Senate,21,"Re-reported on concurrence, as committed"
1867150,2024-07-11,Senate,22,"Senate concurred in House amendments (44-5)"
1867150,2024-07-11,Senate,23,"Signed in Senate"
1867150,2024-07-11,Senate,24,"Signed in House"
1867150,2024-07-11,Senate,25,"Presented to the Governor"
1867150,2024-07-11,Senate,26,"Approved by the Governor"
1867150,2024-07-11,Senate,27,"Act No. 1A of 2024"
1867163,2024-03-25,Senate,1,"Referred to APPROPRIATIONS"
1867163,2024-05-07,Senate,2,"Reported as committed"
1867163,2024-05-07,Senate,3,"First consideration"
1867163,2024-05-08,Senate,4,"Second consideration"
1867163,2024-05-08,Senate,5,"Re-committed to APPROPRIATIONS"
1867163,2024-06-24,Senate,6,"Re-reported as amended"
1867163,2024-06-25,Senate,7,"Third consideration and final passage (49-1)"
1867163,2024-06-25,House,8,"In the House"
1867163,2024-06-26,House,9,"Referred to APPROPRIATIONS"
1867163,2024-06-26,House,10,"Reported as committed"
1867163,2024-06-26,House,11,"First consideration"
1867163,2024-06-26,House,12,"Laid on the table"
1867163,2024-06-26,House,13,"Removed from table"
1867163,2024-06-27,House,14,"Second consideration"
1867163,2024-06-27,House,15,"Re-committed to APPROPRIATIONS"
1867163,2024-07-09,House,16,"Re-reported as committed"
1867163,2024-07-09,House,17,"Third consideration and final passage (184-18)"
1867163,2024-07-09,House,18,"Signed in Senate"
1867163,2024-07-10,House,19,"Signed in House"
1867163,2024-07-10,House,20,"Presented to the Governor"
1867163,2024-07-10,House,21,"Approved by the Governor"
1867163,2024-07-10,House,22,"Act No. 2A of 2024"
1867175,2024-03-25,Senate,1,"Referred to APPROPRIATIONS"
1867175,2024-05-07,Senate,2,"Reported as committed"
1867175,2024-05-07,Senate,3,"First consideration"
1867175,2024-05-08,Senate,4,"Second consideration"
1867175,2024-05-08,Senate,5,"Re-committed to APPROPRIATIONS"
1867175,2024-06-24,Senate,6,"Re-reported as committed"
1867175,2024-06-25,Senate,7,"Third consideration and final passage (49-1)"
1867175,2024-06-25,House,8,"In the House"
1867175,2024-06-26,House,9,"Referred to APPROPRIATIONS"
1867175,2024-06-26,House,10,"Reported as committed"
1867175,2024-06-26,House,11,"First consideration"
1867175,2024-06-26,House,12,"Laid on the table"
1867175,2024-06-26,House,13,"Removed from table"
1867175,2024-06-27,House,14,"Second consideration"
1867175,2024-06-27,House,15,"Re-committed to APPROPRIATIONS"
1867175,2024-07-09,House,16,"Re-reported as committed"
1867175,2024-07-09,House,17,"Third consideration and final passage (184-18)"
1867175,2024-07-09,House,18,"Signed in Senate"
1867175,2024-07-10,House,19,"Signed in House"
1867175,2024-07-10,House,20,"Presented to the Governor"
1867175,2024-07-10,House,21,"Approved by the Governor"
1867175,2024-07-10,House,22,"Act No. 5A of 2024"
1867190,2024-03-25,Senate,1,"Referred to APPROPRIATIONS"
1867190,2024-05-07,Senate,2,"Reported as committed"
1867190,2024-05-07,Senate,3,"First consideration"
1867190,2024-05-08,Senate,4,"Second consideration"
1867190,2024-05-08,Senate,5,"Re-committed to APPROPRIATIONS"
1867190,2024-06-24,Senate,6,"Re-reported as amended"
1867190,2024-06-25,Senate,7,"Third consideration and final passage (50-0)"
1867190,2024-06-25,House,8,"In the House"
1867190,2024-06-26,House,9,"Referred to APPROPRIATIONS"
1867190,2024-06-26,House,10,"Reported as committed"
1867190,2024-06-26,House,11,"First consideration"
1867190,2024-06-26,House,12,"Laid on the table"
1867190,2024-06-26,House,13,"Removed from table"
1867190,2024-06-27,House,14,"Second consideration"
1867190,2024-06-27,House,15,"Re-committed to APPROPRIATIONS"
1867190,2024-07-09,House,16,"Re-reported as committed"
