bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1880643,1452936,2024-06-03,House,"House Agriculture And Rural Affairs: Adopt Amendment A04609",24,0,1,0,25
1880643,1452937,2024-06-03,House,"House Agriculture And Rural Affairs: Adopt Amendment A04600",24,0,1,0,25
1880643,1452938,2024-06-03,House,"House Agriculture And Rural Affairs: Report Bill As Amended",23,1,1,0,25
1880663,1453187,2024-06-04,Senate,"Senate Agriculture And Rural Affairs: Reported as Committed",11,0,0,0,11
1880673,1453202,2024-06-04,Senate,"Senate Judiciary: Reported as Amended",14,0,0,0,14
1880673,1453203,2024-06-04,Senate,"Senate Judiciary: Adopt Amendment A04678",14,0,0,0,14
1880673,1455844,2024-06-10,Senate,"Senate Floor: SB 1213 PN 1679, Final Passage",50,0,0,0,50
1880673,1468076,2024-10-02,House,"House Judiciary: Adopt Amendment A05795",11,14,0,0,25
1880673,1468077,2024-10-02,House,"House Judiciary: Report Bill As Committed",25,0,0,0,25
1880673,1468273,2024-10-07,House,"House Floor: SB 1213 PN 1679, 2023 A5836",202,0,0,1,203
1880673,1468274,2024-10-07,House,"House Floor: SB 1213 PN 1679, 2023 A5915, MOTION TO SUSPEND RULES",101,101,0,1,203
1880673,1468309,2024-10-08,House,"House Appropriations: Adopt Amendment A05948",22,15,0,0,37
1880673,1468421,2024-10-08,House,"House Appropriations: Re-report Bill As Amended",37,0,0,0,37
1880673,1468467,2024-10-09,House,"House Floor: SB 1213 PN 1946, FINAL PASSAGE",202,0,0,1,203
1880673,1468562,2024-10-09,Senate,"Senate Floor: SB 1213 PN 1946, Concur in House Amendments",49,0,0,1,50
1880673,1468563,2024-10-09,Senate,"Senate Rules And Executive Nominations: Re-Reported as Committed",17,0,0,0,17
1880707,1455915,2024-06-11,Senate,"Senate Labor And Industry: Reported as Amended",11,0,0,0,11
1880707,1455916,2024-06-11,Senate,"Senate Labor And Industry: Adopt Amendment A04927",11,0,0,0,11
1880707,1467381,2024-09-17,Senate,"Senate Floor: SB 1230 PN 1722, 2023 A5609, BAKER Amendment No. A-5609",48,1,0,1,50
1880707,1468376,2024-10-08,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1880707,1468575,2024-10-09,Senate,"Senate Floor: SB 1230 PN 1891, Final Passage",49,0,0,1,50
1880707,1468744,2024-10-21,House,"House Labor And Industry: Adopt Amendment A06018",11,14,0,0,25
1880707,1468745,2024-10-21,House,"House Labor And Industry: To Table",11,14,0,0,25
1880707,1468746,2024-10-21,House,"House Labor And Industry: Report Bill As Committed",14,11,0,0,25
1880707,1468821,2024-10-22,House,"House Floor: SB 1230 PN 1891, 2023 A6029",113,89,0,1,203
1880707,1468822,2024-10-22,House,"House Floor: SB 1230 PN 1891, 2023 A6039",94,108,0,1,203
1880707,1468888,2024-10-23,House,"House Floor: SB 1230 PN 1971, FINAL PASSAGE",137,65,0,1,203
1880707,1468889,2024-10-23,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1880759,1459844,2024-06-25,Senate,"Senate Judiciary: Reported as Amended",8,6,0,0,14
1880759,1459845,2024-06-25,Senate,"Senate Judiciary: Adopt Amendment A05110",9,5,0,0,14
1880767,1460287,2024-06-26,Senate,"Senate Law And Justice: Reported as Committed",11,0,0,0,11
1880767,1461111,2024-06-27,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1880767,1461927,2024-07-01,Senate,"Senate Floor: SB 1228 PN 1651, Final Passage",50,0,0,0,50
1880767,1468062,2024-10-02,House,"House Judiciary: Report Bill As Committed",25,0,0,0,25
1880776,1459724,2024-06-25,House,"House Labor And Industry: Report Bill As Committed",14,11,0,0,25
1880799,1452612,2024-06-03,House,"House Agriculture And Rural Affairs: Report Bill As Committed",20,4,1,0,25
1880799,1455972,2024-06-11,House,"House Floor: HB 2357 PN 3192, 2023 A4857",100,101,0,2,203
1880799,1455973,2024-06-11,House,"House Floor: HB 2357 PN 3192, 2023 A4880, MOTION TO APPEAL RULING OF THE CHAIR",101,100,0,2,203
1880799,1456561,2024-06-12,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1880799,1456818,2024-06-12,House,"House Floor: HB 2357 PN 3192, FINAL PASSAGE",171,30,0,2,203
1880799,1459117,2024-06-24,Senate,"Senate Agriculture And Rural Affairs: Reported as Committed",9,2,0,0,11
1880888,1459737,2024-06-25,House,"House Labor And Industry: Adopt Amendment A05022",11,14,0,0,25
1880888,1459738,2024-06-25,House,"House Labor And Industry: Report Bill As Committed",14,11,0,0,25
1880946,1467867,2024-10-01,Senate,"Senate State Government: Reported as Committed",7,4,0,0,11
1880946,1468440,2024-10-08,Senate,"Senate Floor: SB 1235 PN 1656, Final Passage",28,22,0,0,50
1880995,1456578,2024-06-12,House,"House Health: Report Bill As Amended",24,0,0,0,24
1880995,1456579,2024-06-12,House,"House Health: Adopt Amendment A04851",24,0,0,0,24
1881003,1455678,2024-06-10,House,"House Transportation: Report Bill As Amended",25,0,0,0,25
1881003,1455679,2024-06-10,House,"House Transportation: Adopt Amendment A04802",25,0,0,0,25
1881003,1461620,2024-06-28,House,"House Floor: HB 2364 PN 3275, 2023 A4957",202,0,0,1,203
1881003,1461621,2024-06-28,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1881003,1461902,2024-07-01,House,"House Floor: HB 2364 PN 3445, FINAL PASSAGE",202,0,0,1,203
1881003,1461903,2024-07-01,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1881007,1459865,2024-06-25,Senate,"Senate Finance: Reported as Amended",8,3,0,0,11
1881007,1459866,2024-06-25,Senate,"Senate Finance: Adopt Amendment A05156",10,1,0,0,11
1881011,1453913,2024-06-05,Senate,"Senate Labor And Industry: Reported as Committed",11,0,0,0,11
1881011,1459305,2024-06-24,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1881011,1462734,2024-07-08,Senate,"Senate Floor: SB 1232 PN 1667, 2023 A5480, LAUGHLIN Amendment No. A-5480",47,2,0,1,50
1881011,1462933,2024-07-10,Senate,"Senate Floor: SB 1232 PN 1812, Final Passage",49,0,0,1,50
1881011,1468144,2024-10-07,House,"House Labor And Industry: Report Bill As Committed",25,0,0,0,25
1881011,1468446,2024-10-08,House,"House Floor: SB 1232 PN 1812, 2023 A5834",201,0,0,2,203
1881011,1468533,2024-10-09,House,"House Floor: SB 1232 PN 1949, FINAL PASSAGE",202,0,0,1,203
1881011,1468534,2024-10-09,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1881011,1468736,2024-10-21,Senate,"Senate Rules And Executive Nominations: Re-Reported as Committed",17,0,0,0,17
1881011,1468859,2024-10-22,Senate,"Senate Floor: SB 1232 PN 1949, Concur in House Amendments",50,0,0,0,50
1881036,1452634,2024-06-03,House,"House Floor: UNCONTESTED CALENDAR SUP A",202,0,0,1,203
1881044,1453186,2024-06-04,Senate,"Senate Judiciary: Reported as Committed",13,1,0,0,14
1881044,1456711,2024-06-12,Senate,"Senate Floor: SB 1236 PN 1726, Final Passage",48,0,0,2,50
1881044,1461065,2024-06-27,House,"House Judiciary: Report Bill As Committed",25,0,0,0,25
1881044,1462710,2024-07-08,House,"House Floor: SB 1236 PN 1726, MOTION TO TABLE AMENDMENTS",102,99,0,2,203
1881044,1462743,2024-07-09,House,"House Floor: SB 1236 PN 1726, FINAL PASSAGE",202,0,0,1,203
1881044,1462744,2024-07-09,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1881054,1453094,2024-06-04,Senate,"Senate Judiciary: Reported as Committed",14,0,0,0,14
1881054,1455699,2024-06-10,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1881054,1459498,2024-06-24,Senate,"Senate Floor: SB 1231 PN 1666, Final Passage",50,0,0,0,50
1881054,1461014,2024-06-27,House,"House Judiciary: Report Bill As Committed",25,0,0,0,25
1881054,1462421,2024-07-03,House,"House Floor: SB 1231 PN 1666, FINAL PASSAGE",202,0,0,1,203
1881054,1462422,2024-07-03,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1881135,1453249,2024-06-04,House,"House Education: Re-refer Bill To Another Committee",11,14,0,0,25
1881135,1453250,2024-06-04,House,"House Education: Report Bill As Committed",14,11,0,0,25
1881135,1454033,2024-06-05,House,"House Floor: HB 2370 PN 3196, SECOND CONSIDERATION",104,98,0,1,203
1881135,1454490,2024-06-05,House,"House Rules: Re-report Bill As Committed",18,15,0,0,33
1881135,1455683,2024-06-10,House,"House Appropriations: Re-report Bill As Committed",22,15,0,0,37
1881135,1455738,2024-06-10,House,"House Floor: HB 2370 PN 3196, FINAL PASSAGE",107,94,0,2,203
1881171,1461275,2024-06-26,House,"House Local Government: Report Bill As Committed",25,0,0,0,25
1881191,1454125,2024-06-05,House,"House Tourism And Economic And Recreational Development: Report Bill As Committed",25,0,0,0,25
1881191,1462978,2024-07-11,House,"House Floor: HR 460 PN 3217",200,2,0,1,203
1881232,1454108,2024-06-05,House,"House Tourism And Economic And Recreational Development: Report Bill As Committed",25,0,0,0,25
1881232,1461465,2024-06-28,House,"House Floor: HR 461 PN 3218",201,1,0,1,203
1881317,1454058,2024-06-05,House,"House Tourism And Economic And Recreational Development: Report Bill As Committed",25,0,0,0,25
1881363,1456586,2024-06-12,House,"House Health: Report Bill As Committed",24,0,0,0,24
1881363,1460191,2024-06-26,House,"House Floor: HR 464 PN 3239",201,1,0,1,203
1881386,1457162,2024-06-12,House,"House Aging And Older Adult Services: Report Bill As Committed",25,0,0,0,25
1881386,1461338,2024-06-28,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1881386,1461875,2024-07-01,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1881386,1462128,2024-07-01,House,"House Floor: HB 2378 PN 3228, FINAL PASSAGE",200,2,0,1,203
1881386,1467966,2024-10-01,Senate,"Senate Aging And Youth: Reported as Committed",9,0,2,0,11
1881386,1468827,2024-10-22,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1881386,1468857,2024-10-22,Senate,"Senate Floor: HB 2378 PN 3228, Final Passage",50,0,0,0,50
1881399,1454090,2024-06-05,House,"House Tourism And Economic And Recreational Development: Report Bill As Committed",25,0,0,0,25
1881399,1456587,2024-06-12,House,"House Floor: HR 463 PN 3227",198,3,0,2,203
1881436,1456000,2024-06-11,House,"House Finance: Report Bill As Committed",23,2,0,0,25
1881436,1461328,2024-06-28,House,"House Floor: HB 2358 PN 3226, 2023 A5297",100,102,0,1,203
1881436,1461329,2024-06-28,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1881436,1461886,2024-07-01,House,"House Floor: HB 2358 PN 3226, FINAL PASSAGE",126,76,0,1,203
1881436,1461887,2024-07-01,House,"House Appropriations: Re-report Bill As Committed",22,15,0,0,37
1881468,1456719,2024-06-12,House,"House Professional Licensure: Adopt Amendment A04930",25,0,0,0,25
1881468,1456720,2024-06-12,House,"House Professional Licensure: Report Bill As Amended",25,0,0,0,25
1881468,1459810,2024-06-25,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1881468,1460314,2024-06-26,House,"House Floor: HB 2381 PN 3316, FINAL PASSAGE",177,25,0,1,203
1881468,1460315,2024-06-26,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1881468,1467359,2024-09-17,Senate,"Senate Consumer Protection And Professional Licensure: Reported as Amended A05599",14,0,0,0,14
1881468,1467360,2024-09-17,Senate,"Senate Consumer Protection And Professional Licensure: Adopt Amendment A05599",14,0,0,0,14
1881468,1467822,2024-09-30,Senate,"Senate Appropriations: Re-Reported as Committed",23,0,1,0,24
1881468,1468491,2024-10-09,Senate,"Senate Floor: HB 2381 PN 3615, Final Passage",49,0,0,1,50
1881468,1468753,2024-10-21,House,"House Floor: HB 2381 PN 3615, CONCURRENCE",201,1,0,1,203
1881468,1468754,2024-10-21,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1881478,1455677,2024-06-10,House,"House Transportation: Report Bill As Committed",25,0,0,0,25
1881478,1459764,2024-06-25,House,"House Floor: HR 465 PN 3229",201,1,0,1,203
1881489,1460253,2024-06-26,House,"House Health: Re-report Bill As Amended",25,0,0,0,25
1881489,1460254,2024-06-26,House,"House Health: Adopt Amendment A05085",25,0,0,0,25
1881497,1457128,2024-06-12,House,"House Aging And Older Adult Services: Report Bill As Committed",24,1,0,0,25
1881497,1462755,2024-07-09,House,"House Floor: HB 2383 PN 3243, 2023 A5193",202,0,0,1,203
1881497,1462756,2024-07-09,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1881497,1462856,2024-07-10,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1881497,1462908,2024-07-10,House,"House Floor: HB 2383 PN 3494, FINAL PASSAGE",158,44,0,1,203
1881497,1467763,2024-09-30,Senate,"Senate Education: Reported as Amended",9,1,1,0,11
1881497,1467764,2024-09-30,Senate,"Senate Education: Adopt Amendment A05706",10,0,1,0,11
1881497,1468250,2024-10-07,Senate,"Senate Appropriations: Re-Reported as Committed",23,0,1,0,24
1881497,1468438,2024-10-08,Senate,"Senate Floor: HB 2383 PN 3666, Final Passage",49,1,0,0,50
1881497,1468502,2024-10-09,House,"House Floor: HB 2383 PN 3666, CONCURRENCE",169,33,0,1,203
1881497,1468503,2024-10-09,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1881540,1455875,2024-06-11,House,"House Environmental Resources And Energy: Adopt Amendment A04825",25,0,0,0,25
1881540,1455876,2024-06-11,House,"House Environmental Resources And Energy: Adopt Amendment A04872",11,14,0,0,25
1881540,1455877,2024-06-11,House,"House Environmental Resources And Energy: Report Bill As Amended",14,11,0,0,25
1881549,1457160,2024-06-12,House,"House Aging And Older Adult Services: Report Bill As Committed",24,1,0,0,25
1881549,1460155,2024-06-26,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1881549,1460973,2024-06-27,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1881549,1461137,2024-06-27,House,"House Floor: HB 2400 PN 3251, FINAL PASSAGE",168,34,0,1,203
1881556,1459109,2024-06-24,House,"House Education: Adopt Amendment A05098",25,0,0,0,25
1881556,1459110,2024-06-24,House,"House Education: Report Bill As Amended",25,0,0,0,25
1881561,1457193,2024-06-12,House,"House Aging And Older Adult Services: Report Bill As Committed",25,0,0,0,25
1881581,1456156,2024-06-11,House,"House Housing And Community Development: Report Bill As Committed",14,11,0,0,25
1881585,1455894,2024-06-11,Senate,"Senate Banking And Insurance: Reported as Amended",14,0,0,0,14
1881585,1455895,2024-06-11,Senate,"Senate Banking And Insurance: Adopt Amendment A04826",14,0,0,0,14
1881585,1458923,2024-06-24,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1881585,1460139,2024-06-25,Senate,"Senate Floor: SB 1241 PN 1716, Final Passage",50,0,0,0,50
1881585,1467742,2024-09-30,House,"House Insurance: Adopt Amendment A05583",25,0,0,0,25
1881585,1467743,2024-09-30,House,"House Insurance: Report Bill As Amended",25,0,0,0,25
1881585,1468307,2024-10-08,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1881585,1468420,2024-10-08,House,"House Floor: SB 1241 PN 1914, FINAL PASSAGE",201,0,0,2,203
1881585,1468474,2024-10-09,Senate,"Senate Rules And Executive Nominations: Re-Reported as Committed",17,0,0,0,17
1881585,1468564,2024-10-09,Senate,"Senate Floor: SB 1241 PN 1914, Concur in House Amendments",49,0,0,1,50
1881595,1460326,2024-06-25,House,"House Tourism And Economic And Recreational Development: Report Bill As Committed",25,0,0,0,25
1881595,1461940,2024-07-01,House,"House Floor: HR 470 PN 3268",199,3,0,1,203
1881708,1455675,2024-06-10,House,"House Transportation: Report Bill As Amended",25,0,0,0,25
1881708,1455676,2024-06-10,House,"House Transportation: Adopt Amendment A04847",25,0,0,0,25
1881708,1462200,2024-07-02,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1881739,1467855,2024-10-01,House,"House Environmental Resources And Energy: Adopt Amendment A05730",25,0,0,0,25
1881739,1467856,2024-10-01,House,"House Environmental Resources And Energy: Report Bill As Amended",23,2,0,0,25
1881739,1468574,2024-10-09,House,"House Floor: HB 2393 PN 3688, 2023 A5954",199,3,0,1,203
1881739,1468794,2024-10-21,House,"House Floor: HB 2393 PN 3756, FINAL PASSAGE",188,14,0,1,203
1881739,1468795,2024-10-21,House,"House Appropriations: Re-report Bill As Committed",26,11,0,0,37
1881769,1467325,2024-09-17,Senate,"Senate Consumer Protection And Professional Licensure: Reported as Amended A05610",14,0,0,0,14
1881769,1467326,2024-09-17,Senate,"Senate Consumer Protection And Professional Licensure: Adopt Amendment A05610",14,0,0,0,14
1881769,1467814,2024-09-30,Senate,"Senate Floor: SB 1237 PN 1889, 2023 A5684, BAKER Amendment No. A-5684",48,0,0,2,50
1881769,1467815,2024-09-30,Senate,"Senate Appropriations: Re-Reported as Committed",23,0,1,0,24
1881769,1467952,2024-10-01,Senate,"Senate Floor: SB 1237 PN 1917, Final Passage",48,0,0,2,50
1881769,1468146,2024-10-07,House,"House Consumer Protection, Technology And Utilities: Report Bill As Committed",25,0,0,0,25
1881769,1468437,2024-10-08,House,"House Floor: SB 1237 PN 1917, 2023 A5868",201,0,0,2,203
1881769,1468824,2024-10-22,House,"House Floor: SB 1237 PN 1950, FINAL PASSAGE",196,6,0,1,203
1881769,1468825,2024-10-22,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1881769,1468854,2024-10-22,Senate,"Senate Floor: SB 1237 PN 1950, Concur in House Amendments",50,0,0,0,50
1881769,1468855,2024-10-22,Senate,"Senate Rules And Executive Nominations: Re-Reported as Committed",17,0,0,0,17
1881804,1456576,2024-06-12,House,"House Health: Report Bill As Committed",24,0,0,0,24
1881804,1461332,2024-06-28,House,"House Floor: HR 471 PN 3269",201,1,0,1,203
1881840,1455714,2024-06-10,House,"House Floor: UNCONTESTED CALENDAR SUP A",201,0,0,2,203
1881909,1461019,2024-06-27,Senate,"Senate Consumer Protection And Professional Licensure: Reported as Committed",14,0,0,0,14
1881909,1462732,2024-07-08,Senate,"Senate Appropriations: Re-Reported as Committed",22,0,2,0,24
1881909,1462802,2024-07-09,Senate,"Senate Floor: SB 1242 PN 1701, Final Passage",46,3,0,1,50
1881909,1467757,2024-09-30,House,"House Education: Re-refer Bill To Another Committee",25,0,0,0,25
1881913,1456767,2024-06-12,Senate,"Senate Education: Reported as Committed",8,3,0,0,11
1881916,1455913,2024-06-11,Senate,"Senate Transportation: Reported as Amended",14,0,0,0,14
1881916,1455914,2024-06-11,Senate,"Senate Transportation: Adopt Amendment A04849",14,0,0,0,14
1881916,1460208,2024-06-26,Senate,"Senate Floor: SB 1246 PN 1780, Final Passage",50,0,0,0,50
1881916,1460209,2024-06-26,Senate,"Senate Appropriations: Re-Reported as Committed",23,0,1,0,24
1881916,1461973,2024-07-01,House,"House Transportation: Report Bill As Committed",25,0,0,0,25
